cfop,codigo_barras,codigo_produto,created_at,descricao,id,ncm,nfe_id,numero_item,quantidade,valor_total,valor_unitario
5102,,0082,2026-03-19T13:39:46.021754+00:00,V60,430694,21011200,77256,3,1.0,12.0,12.0
5102,,0004,2026-03-19T13:39:46.71713+00:00,CROISSANT COM CARNE,430695,21069090,77257,1,1.0,26.0,26.0
5102,,0071,2026-03-19T13:39:46.71713+00:00,MOCHA (MOCHACCINO),430696,21011200,77257,2,1.0,16.0,16.0
5102,,0594,2026-03-19T13:39:46.71713+00:00,BOMBOM DE CEREJA,430697,21069090,77257,3,1.0,8.0,8.0
5102,,0073,2026-03-19T13:39:47.273825+00:00,CARAMEL MACHIATO,430698,21011200,77258,1,1.0,16.0,16.0
5102,,0626,2026-03-19T13:39:47.273825+00:00,TOAST CARNE AGRIDOCE,430699,21069090,77258,2,1.0,28.0,28.0
5405,,0318,2026-03-19T13:39:47.876822+00:00,AGUA SEM GAS,430700,21069090,77259,1,1.0,4.0,4.0
5102,,0594,2026-03-19T13:39:47.876822+00:00,BOMBOM DE CEREJA,430701,21069090,77259,2,1.0,8.0,8.0
5102,,0094,2026-03-19T13:39:48.397841+00:00,FRAPE DE CAFE,430702,20098919,77260,1,1.0,18.0,18.0
5102,,0585,2026-03-19T13:39:48.397841+00:00,GUDY DO CHEFE,430703,21069090,77260,2,1.0,16.0,16.0
5405,,0319,2026-03-19T13:39:48.921928+00:00,AGUA COM GAS,430704,21069090,77261,1,1.0,4.5,4.5
5102,,0070,2026-03-19T13:39:48.921928+00:00,FLAT WHITE,430705,21011200,77261,2,2.0,20.0,10.0
5405,,0316,2026-03-19T13:39:49.439628+00:00,COCA COLA LATA,430706,22021000,77262,1,1.0,8.0,8.0
5102,,0010,2026-03-19T13:39:49.439628+00:00,TAPIOCA COM FRANGO,430707,21069090,77262,2,1.0,20.0,20.0
5405,,0319,2026-03-19T13:39:49.439628+00:00,AGUA COM GAS,430708,21069090,77262,3,1.0,4.5,4.5
5102,,0629,2026-03-19T13:39:49.439628+00:00,BOMBOM DE OREO,430709,21069090,77262,4,1.0,8.0,8.0
5102,,0004,2026-03-19T13:39:50.017723+00:00,CROISSANT COM CARNE,430710,21069090,77263,1,2.0,52.0,26.0
5102,,0073,2026-03-19T13:39:50.017723+00:00,CARAMEL MACHIATO,430711,21011200,77263,2,2.0,32.0,16.0
5102,,0103,2026-03-19T13:39:50.67075+00:00,SUCO DE LARANJA,430712,20098919,77264,1,2.0,24.0,12.0
5102,,0009,2026-03-19T13:39:50.67075+00:00,TAPIOCA COM CARNE,430713,21069090,77264,2,1.0,21.0,21.0
5405,,0319,2026-03-19T13:39:51.316953+00:00,AGUA COM GAS,430714,21069090,77265,1,1.0,4.5,4.5
5102,,0312,2026-03-19T13:39:51.316953+00:00,COADO,430715,21011200,77265,2,1.0,6.0,6.0
5405,,0316,2026-03-19T13:39:51.316953+00:00,COCA COLA LATA,430716,22021000,77265,3,1.0,8.0,8.0
5403,7899848204748,40414,2026-03-19T13:39:51.86281+00:00,SPRAY UG QUALITEX PRETO FOSC 250G/350M@* 1 LA,430717,32082019,77266,1,6.0,50.63,8.44
5403,,40407,2026-03-19T13:39:51.86281+00:00,SPRAY UG QUALITEX BRANCO 250G/350M@* 1 LA,430718,32082019,77266,2,6.0,50.3,8.38
5102,7896038100088,40314,2026-03-19T13:39:51.86281+00:00,ADESIVO PVC 017 GR POLYTUBES C/001 UN,430719,35061090,77266,3,48.0,80.59,1.68
5102,7896231713801,38856,2026-03-19T13:39:51.86281+00:00,ADESIVO PVC 075 GR BRASCOLA C/001 UN,430720,35061090,77266,4,32.0,123.14,3.85
5102,7896231713788,38854,2026-03-19T13:39:51.86281+00:00,ADESIVO PVC 175 GR BRASCOLA COM PINCEL C/001 UN,430721,35061090,77266,5,15.0,146.46,9.76
5102,,22951,2026-03-19T13:39:51.86281+00:00,LIXA FERRO GR 080 TYROLIT B01 PCT C/25 PT C/0025 UN,430722,68051000,77266,6,1.0,49.15,49.15
5403,,34006,2026-03-19T13:39:51.86281+00:00,REGISTRO ESFERA SOLD A 20MM SOCEL C/001 UN,430723,84818095,77266,7,12.0,35.81,2.98
5403,7898059540898,17301,2026-03-19T13:39:51.86281+00:00,TORN HERC JARDIM 1128 1/2-3/4 GRANEL C/001 UN,430724,84818099,77266,8,12.0,19.61,1.63
5102,7896380107438,26361,2026-03-19T13:39:51.86281+00:00,ROLO ESPUMA 09CM CINZA ATLAS AT607/9 001 UN,430725,96034010,77266,9,12.0,41.05,3.42
5403,7897801301800,12020,2026-03-19T13:39:51.86281+00:00,LUVA ESG 100MM KRONA C/0001 UN,430726,39174090,77266,10,20.0,68.84,3.44
5403,7897801300506,12008,2026-03-19T13:39:51.86281+00:00,JOELHO SOLD 90 X 20MM KRONA C/0001 UN,430727,39174090,77266,11,100.0,34.2,0.34
5403,7898503492766,24113,2026-03-19T13:39:51.86281+00:00,LUVA SOLD AA 20MM PLASTUBOS C/001 UN,430728,39174090,77266,12,100.0,32.8,0.33
5403,7898059540997,17304,2026-03-19T13:39:51.86281+00:00,TORN HERC PIA 15CM 1158 1/2 C/001 UN,430729,84818099,77266,13,12.0,34.38,2.87
5403,7898059540959,17310,2026-03-19T13:39:51.86281+00:00,TORN HERC TANQUE 10CM 1126 1/2 C/001 UN,430730,84818099,77266,14,12.0,30.79,2.57
5403,7892183264484,40138,2026-03-19T13:39:51.86281+00:00,"ARRUELA LISA G 3/8"" ZINCADA JOMARCA@ 1 KG",430731,73182200,77266,15,1.0,18.61,18.61
5403,7890203122707,36140,2026-03-19T13:39:51.86281+00:00,PORCA SEX ZIN D 1/4 (20) BE C/1000 1 CX,430732,73181600,77266,16,1.0,61.87,61.87
5102,,0506,2026-03-19T13:39:52.864857+00:00,AMERICAN COOKIES,430733,21069090,77267,1,1.0,10.0,10.0
5102,,0593,2026-03-19T13:39:53.365303+00:00,OMELETE DA CASA,430734,21069090,77268,1,1.0,13.0,13.0
5102,,0101,2026-03-19T13:39:53.365303+00:00,SODA ITALIANA DE MACA VERDE,430735,20098919,77268,2,1.0,12.0,12.0
5102,,0491,2026-03-19T13:39:53.934331+00:00,CAPPUCCINO DE CHOCOLATE,430736,21011200,77269,1,1.0,14.0,14.0
5102,,0488,2026-03-19T13:39:53.934331+00:00,CROISSANT COM CREME DE QUEIJO,430737,21069090,77269,2,1.0,22.0,22.0
5102,,0008,2026-03-19T13:39:54.465293+00:00,CROISSANT COM NUTELLA E MORANGOS,430738,21069090,77270,1,0.5,12.5,25.0
5102,,0618,2026-03-19T13:39:54.465293+00:00,VANILLA LATTE,430739,21011200,77270,2,1.0,14.0,14.0
5102,,0523,2026-03-19T13:39:55.013167+00:00,COXINHA DE CREME BRULEE,430740,21069090,77271,1,1.0,6.0,6.0
5405,,0319,2026-03-19T13:39:55.532304+00:00,AGUA COM GAS,430741,21069090,77272,1,1.0,4.5,4.5
5102,,0004,2026-03-19T13:39:56.032079+00:00,CROISSANT COM CARNE,430742,21069090,77273,1,1.0,26.0,26.0
5102,,0076,2026-03-19T13:39:56.032079+00:00,CAFE ESPRESSO LONGO,430743,21011200,77273,2,1.0,8.0,8.0
5102,,0001,2026-03-19T13:39:56.608123+00:00,GUDY TOAST,430744,21069090,77274,1,1.0,13.0,13.0
5102,,0104,2026-03-19T13:39:56.608123+00:00,SUCO DE LIMAO,430745,20098919,77274,2,1.0,12.0,12.0
5102,,0506,2026-03-19T13:39:56.608123+00:00,AMERICAN COOKIES,430746,21069090,77274,3,1.0,10.0,10.0
5102,,0632,2026-03-19T13:39:57.155335+00:00,BOMBOM TOFFEE,430747,21069090,77275,1,1.0,5.0,5.0
5405,,0316,2026-03-19T13:39:57.155335+00:00,COCA COLA LATA,430748,22021000,77275,2,1.0,8.0,8.0
5102,,0506,2026-03-19T13:39:57.155335+00:00,AMERICAN COOKIES,430749,21069090,77275,3,1.0,10.0,10.0
5405,7898215151784,3141,2026-03-19T13:39:57.713337+00:00,CREME DE LEITE PIRACANJUBA TP 200G,430750,04015021,77276,1,10.0,35.0,3.5
5102,,0380,2026-03-19T13:39:58.215091+00:00,COXINHA DE MORANGO,430751,21069090,77277,1,2.0,12.0,6.0
5102,,0629,2026-03-19T13:39:58.215091+00:00,BOMBOM DE OREO,430752,21069090,77277,2,1.0,8.0,8.0
5102,,0005,2026-03-19T13:39:58.736305+00:00,CROISSANT COM FRANGO,430753,21069090,77278,1,1.0,25.0,25.0
5102,,0631,2026-03-19T13:39:59.303195+00:00,BOMBOM DE LARANJA,430754,21069090,77279,1,1.0,5.0,5.0
5102,,0001,2026-03-19T13:39:59.815059+00:00,GUDY TOAST,430755,21069090,77280,1,1.0,13.0,13.0
5102,,0103,2026-03-19T13:39:59.815059+00:00,SUCO DE LARANJA,430756,20098919,77280,2,1.0,12.0,12.0
5405,,0319,2026-03-19T13:40:00.347064+00:00,AGUA COM GAS,430757,21069090,77281,1,1.0,4.5,4.5
5102,,0629,2026-03-19T13:40:00.347064+00:00,BOMBOM DE OREO,430758,21069090,77281,2,1.0,8.0,8.0
5102,,0611,2026-03-19T13:40:00.347064+00:00,CAMAFEU,430759,21069090,77281,3,1.0,8.0,8.0
5102,,0532,2026-03-19T13:40:00.928616+00:00,QUICHE + SUCO DE LARANJA,430760,21069090,77282,1,1.0,20.0,20.0
5102,,0005,2026-03-19T13:40:01.456996+00:00,CROISSANT COM FRANGO,430761,21069090,77283,1,1.0,25.0,25.0
5405,,0317,2026-03-19T13:40:01.456996+00:00,COCA COLA ZERO,430762,21069090,77283,2,1.0,8.0,8.0
5405,,0319,2026-03-19T13:40:01.977125+00:00,AGUA COM GAS,430763,21069090,77284,1,1.0,4.5,4.5
5102,,0066,2026-03-19T13:40:02.627173+00:00,CAPPUCCINO,430764,21011200,77285,1,1.0,14.0,14.0
5405,,0317,2026-03-19T13:40:02.627173+00:00,COCA COLA ZERO,430765,21069090,77285,2,1.0,8.0,8.0
5102,,0001,2026-03-19T13:40:02.627173+00:00,GUDY TOAST,430766,21069090,77285,3,1.0,13.0,13.0
5102,,0071,2026-03-19T13:40:03.173628+00:00,MOCHA (MOCHACCINO),430767,21011200,77286,1,1.0,16.0,16.0
5102,,0016,2026-03-19T13:40:03.173628+00:00,PAO DE QUEIJO C/ CARNE,430768,21069090,77286,2,1.0,17.0,17.0
5102,,0477,2026-03-19T13:40:03.716374+00:00,BOMBOM DE MARACUJA,430769,21069090,77287,1,1.0,8.0,8.0
5102,,0586,2026-03-19T13:40:03.716374+00:00,BUBBLE SUCO (MONTE SUA BUBBLE),430770,09023000,77287,2,1.0,22.0,22.0
5102,,0006,2026-03-19T13:40:03.716374+00:00,CROISSANT COM LOMBO,430771,21069090,77287,3,1.0,20.0,20.0
5102,,0045,2026-03-19T13:40:03.716374+00:00,MOCHI,430772,21069090,77287,4,1.0,8.0,8.0
5102,,0611,2026-03-19T13:40:04.457481+00:00,CAMAFEU,430773,21069090,77288,1,1.0,8.0,8.0
5102,,0312,2026-03-19T13:40:04.457481+00:00,COADO,430774,21011200,77288,2,1.0,6.0,6.0
5102,,0425,2026-03-19T13:40:04.457481+00:00,SUCO DETOX - COUVE,430775,20098919,77288,3,1.0,18.0,18.0
5102,,0010,2026-03-19T13:40:04.457481+00:00,TAPIOCA COM FRANGO,430776,21069090,77288,4,1.0,20.0,20.0
5102,,0116,2026-03-19T13:40:05.060644+00:00,MATCHA.,430777,09023000,77289,1,1.0,8.0,8.0
5102,,0010,2026-03-19T13:40:05.060644+00:00,TAPIOCA COM FRANGO,430778,21069090,77289,2,1.0,20.0,20.0
5102,,0096,2026-03-19T13:40:05.060644+00:00,SODA ITALIANA DE AMORA,430779,20098919,77289,3,1.0,12.0,12.0
5102,,0477,2026-03-19T13:40:05.060644+00:00,BOMBOM DE MARACUJA,430780,21069090,77289,4,1.0,8.0,8.0
5102,,0004,2026-03-19T13:40:05.791374+00:00,CROISSANT COM CARNE,430781,21069090,77290,1,1.0,26.0,26.0
5102,,0071,2026-03-19T13:40:05.791374+00:00,MOCHA (MOCHACCINO),430782,21011200,77290,2,1.0,16.0,16.0
5102,,0016,2026-03-19T13:40:05.791374+00:00,PAO DE QUEIJO C/ CARNE,430783,21069090,77290,3,1.0,17.0,17.0
5102,,0101,2026-03-19T13:40:05.791374+00:00,SODA ITALIANA DE MACA VERDE,430784,20098919,77290,4,1.0,12.0,12.0
5102,,0487,2026-03-19T13:40:06.378424+00:00,BROWNIE C/ SORVETE,430785,21069090,77291,1,1.0,15.0,15.0
5102,,0572,2026-03-19T13:40:06.378424+00:00,BUBBLE YAKULT (MONTE SUA BUBBLE),430786,09023000,77291,2,1.0,22.0,22.0
5102,,0112,2026-03-19T13:40:06.378424+00:00,DALGONA COFFEE,430787,20098919,77291,3,1.0,16.0,16.0
5102,,0451,2026-03-19T13:40:06.378424+00:00,TOAST AMERICAN,430788,21069090,77291,4,1.0,25.0,25.0
5405,,0319,2026-03-19T13:40:06.950651+00:00,AGUA COM GAS,430789,21069090,77292,1,1.0,4.5,4.5
5102,,0632,2026-03-19T13:40:06.950651+00:00,BOMBOM TOFFEE,430790,21069090,77292,2,1.0,5.0,5.0
5102,,0611,2026-03-19T13:40:06.950651+00:00,CAMAFEU,430791,21069090,77292,3,1.0,8.0,8.0
5102,,0091,2026-03-19T13:40:06.950651+00:00,FRAPE DE MORANGO,430792,20098919,77292,4,1.0,18.0,18.0
5102,,0087,2026-03-19T13:40:07.528354+00:00,CHOCOLATE QUENTE,430793,21011200,77293,1,1.0,18.0,18.0
5102,,0004,2026-03-19T13:40:07.528354+00:00,CROISSANT COM CARNE,430794,21069090,77293,2,1.0,26.0,26.0
5102,,0627,2026-03-19T13:40:07.528354+00:00,TOAST FRANGO,430795,21069090,77293,3,1.0,27.0,27.0
5102,,0103,2026-03-19T13:40:08.231112+00:00,SUCO DE LARANJA,430796,20098919,77294,1,1.0,12.0,12.0
5102,,0009,2026-03-19T13:40:08.231112+00:00,TAPIOCA COM CARNE,430797,21069090,77294,2,1.0,21.0,21.0
5401,,10136,2026-03-19T13:40:08.757337+00:00,DOBRADICA GALVANIZADA 3 CART C/3 ++,430798,83021000,77295,1,3.0,212.07,70.69
5401,,10775,2026-03-19T13:40:08.757337+00:00,FECHO FIO RED. GALV. 3 CART.C/1 SIMPLES ++,430799,83014000,77295,2,4.0,183.42,45.86
5101,,10858,2026-03-19T13:40:08.757337+00:00,FECHO FIO RED. UNIVERSAL ZLO 9 CM CART C/1,430800,79070090,77295,3,24.0,379.82,15.83
5102,,0066,2026-03-19T13:40:09.401426+00:00,CAPPUCCINO,430801,21011200,77296,1,1.0,14.0,14.0
5405,,0316,2026-03-19T13:40:09.401426+00:00,COCA COLA LATA,430802,22021000,77296,2,1.0,8.0,8.0
5102,,0488,2026-03-19T13:40:09.401426+00:00,CROISSANT COM CREME DE QUEIJO,430803,21069090,77296,3,1.0,22.0,22.0
5102,,0626,2026-03-19T13:40:09.401426+00:00,TOAST CARNE AGRIDOCE,430804,21069090,77296,4,1.0,28.0,28.0
5405,,0319,2026-03-19T13:40:09.401426+00:00,AGUA COM GAS,430805,21069090,77296,5,1.0,4.5,4.5
5405,,0318,2026-03-19T13:40:10.028445+00:00,AGUA SEM GAS,430806,21069090,77297,1,1.0,4.0,4.0
5405,,0319,2026-03-19T13:40:10.551448+00:00,AGUA COM GAS,430807,21069090,77298,1,1.0,4.5,4.5
5102,,0066,2026-03-19T13:40:10.551448+00:00,CAPPUCCINO,430808,21011200,77298,2,1.0,14.0,14.0
5102,,0021,2026-03-19T13:40:10.551448+00:00,PAO DE QUEIJO PORCAO 6un,430809,21069090,77298,3,1.0,17.0,17.0
5102,,0634,2026-03-19T13:40:11.307312+00:00,BOMBOM CAFE,430810,21069090,77299,1,2.0,10.0,5.0
5102,,0075,2026-03-19T13:40:11.307312+00:00,CAFE ESPRESSO CURTO,430811,21011200,77299,2,1.0,6.0,6.0
5102,,0076,2026-03-19T13:40:11.92637+00:00,CAFE ESPRESSO LONGO,430812,21011200,77300,1,1.0,8.0,8.0
5102,,0312,2026-03-19T13:40:11.92637+00:00,COADO,430813,21011200,77300,2,1.0,6.0,6.0
5102,,0006,2026-03-19T13:40:11.92637+00:00,CROISSANT COM LOMBO,430814,21069090,77300,3,1.0,20.0,20.0
5405,,0316,2026-03-19T13:40:11.92637+00:00,COCA COLA LATA,430815,22021000,77300,4,1.0,8.0,8.0
5102,,0629,2026-03-19T13:40:12.536327+00:00,BOMBOM DE OREO,430816,21069090,77301,1,1.0,8.0,8.0
5102,,0586,2026-03-19T13:40:13.030373+00:00,BUBBLE SUCO (MONTE SUA BUBBLE),430817,09023000,77302,1,2.0,44.0,22.0
5102,,0002,2026-03-19T13:40:13.030373+00:00,DOURADO - QUEIJO QUENTE,430818,21069090,77302,2,1.0,20.0,20.0
5102,,0585,2026-03-19T13:40:13.030373+00:00,GUDY DO CHEFE,430819,21069090,77302,3,1.0,16.0,16.0
5102,,0104,2026-03-19T13:40:13.030373+00:00,SUCO DE LIMAO,430820,20098919,77302,4,1.0,12.0,12.0
5102,,0626,2026-03-19T13:40:13.030373+00:00,TOAST CARNE AGRIDOCE,430821,21069090,77302,5,1.0,28.0,28.0
5102,,0413,2026-03-19T13:40:13.78164+00:00,TORTA DE PRESTIGIO,430822,09023000,77303,1,2.0,30.0,15.0
5102,,0087,2026-03-19T13:40:14.28066+00:00,CHOCOLATE QUENTE,430823,21011200,77304,1,1.0,18.0,18.0
5102,,0565,2026-03-19T13:40:14.28066+00:00,CHOCOLATE QUENTE PQ,430824,21011200,77304,2,1.0,15.0,15.0
5102,,0005,2026-03-19T13:40:14.28066+00:00,CROISSANT COM FRANGO,430825,21069090,77304,3,1.0,25.0,25.0
5102,,0593,2026-03-19T13:40:14.834915+00:00,OMELETE DA CASA,430826,21069090,77305,1,1.0,13.0,13.0
5102,,0580,2026-03-19T13:40:14.834915+00:00,GOLDEN LATTE,430827,21011200,77305,2,1.0,16.0,16.0
5405,,0318,2026-03-19T13:40:15.3578+00:00,AGUA SEM GAS,430828,21069090,77306,1,1.0,4.0,4.0
5405,,0317,2026-03-19T13:40:15.3578+00:00,COCA COLA ZERO,430829,21069090,77306,2,1.0,8.0,8.0
5102,,0004,2026-03-19T13:40:15.3578+00:00,CROISSANT COM CARNE,430830,21069090,77306,3,1.0,26.0,26.0
5102,,0488,2026-03-19T13:40:15.3578+00:00,CROISSANT COM CREME DE QUEIJO,430831,21069090,77306,4,1.0,22.0,22.0
5102,,0103,2026-03-19T13:40:15.3578+00:00,SUCO DE LARANJA,430832,20098919,77306,5,1.0,12.0,12.0
5102,,0114,2026-03-19T13:40:15.953989+00:00,STRAWBERRY MATCHA LATTE,430833,09023000,77307,1,1.0,16.0,16.0
5102,,0592,2026-03-19T13:40:15.953989+00:00,TOAST PARM,430834,21069090,77307,2,1.0,24.0,24.0
5102,,0082,2026-03-19T13:40:15.953989+00:00,V60,430835,21011200,77307,3,1.0,16.0,16.0
5102,,0116,2026-03-19T13:40:16.65652+00:00,MATCHA.,430836,09023000,77308,1,2.0,16.0,8.0
5102,,0399,2026-03-19T13:40:16.65652+00:00,TORTA DE MARACUJA,430837,21069090,77308,2,1.0,15.0,15.0
5102,,0039,2026-03-19T13:40:17.230894+00:00,AVOCADO TOAST,430838,21069090,77309,1,2.0,44.0,22.0
5102,,0073,2026-03-19T13:40:17.230894+00:00,CARAMEL MACHIATO,430839,21011200,77309,2,2.0,32.0,16.0
5405,,0319,2026-03-19T13:40:17.230894+00:00,AGUA COM GAS,430840,21069090,77309,3,1.0,4.5,4.5
5102,,0006,2026-03-19T13:40:17.778522+00:00,CROISSANT COM LOMBO,430841,21069090,77310,1,2.0,40.0,20.0
5102,,0588,2026-03-19T13:40:17.778522+00:00,BUBBLE CHA (MONTE SUA BUBBLE),430842,09023000,77310,2,1.0,22.0,22.0
5102,,0572,2026-03-19T13:40:17.778522+00:00,BUBBLE YAKULT (MONTE SUA BUBBLE),430843,09023000,77310,3,1.0,22.0,22.0
5102,,0629,2026-03-19T13:40:17.778522+00:00,BOMBOM DE OREO,430844,21069090,77310,4,1.0,8.0,8.0
6101,7900080997098,2556471-0001-34,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/PTO - TAM(34),430845,64029990,77311,1,1.0,79.97,79.97
6101,7900080997104,2556471-0001-35,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/PTO - TAM(35),430846,64029990,77311,2,2.0,159.94,79.97
6101,7900080997111,2556471-0001-36,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/PTO - TAM(36),430847,64029990,77311,3,2.0,159.94,79.97
6101,7900080997128,2556471-0001-37,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/PTO - TAM(37),430848,64029990,77311,4,3.0,239.91,79.97
6101,7900080997135,2556471-0001-38,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/PTO - TAM(38),430849,64029990,77311,5,3.0,239.91,79.97
6101,7900080997142,2556471-0001-39,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/PTO - TAM(39),430850,64029990,77311,6,1.0,79.97,79.97
6101,7900080997005,2556471-0003-34,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/CACAU - TAM(34),430851,64029990,77311,7,1.0,79.97,79.97
6101,7900080997012,2556471-0003-35,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/CACAU - TAM(35),430852,64029990,77311,8,2.0,159.94,79.97
6101,7900080997029,2556471-0003-36,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/CACAU - TAM(36),430853,64029990,77311,9,2.0,159.94,79.97
6101,7900080997036,2556471-0003-37,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/CACAU - TAM(37),430854,64029990,77311,10,3.0,239.91,79.97
6101,7900080997043,2556471-0003-38,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/CACAU - TAM(38),430855,64029990,77311,11,3.0,239.91,79.97
6101,7900080997050,2556471-0003-39,2026-03-19T13:40:18.356644+00:00,SANDALIAS EM SINTETICO FEMININA SOLADO SINTETICO - ELASTICO WAVE/CACAU - TAM(39),430856,64029990,77311,12,1.0,79.97,79.97
5102,,0021,2026-03-19T13:40:19.173165+00:00,PAO DE QUEIJO PORCAO 6un,430857,21069090,77312,1,1.0,17.0,17.0
5102,,0103,2026-03-19T13:40:19.173165+00:00,SUCO DE LARANJA,430858,20098919,77312,2,1.0,12.0,12.0
